0.0838112 0.0837139 0.0419016 8.722 
0.0845686 0.0844713 0.042242 8.8647 
0.0852143 0.085117 0.0425848 9.0097 
0.085926 0.0858288 0.0429301 9.1568 
0.0865587 0.0864614 0.0432778 9.3063 
0.0873399 0.0872426 0.0436281 9.4579 
0.0880307 0.0879334 0.0439809 9.612 
0.0886953 0.088598 0.0443362 9.7685 
0.089435 0.0893377 0.0446942 9.9273 
0.0901124 0.0900151 0.0450548 10.0887 
0.0909094 0.0908122 0.0454181 10.2525 
0.0915983 0.091501 0.0457841 10.4189 
0.0923576 0.0922603 0.0461528 10.5879 
0.0930792 0.0929819 0.0465243 10.7596 
0.0938487 0.0937514 0.0468987 10.9339 
0.0946354 0.0945382 0.0472759 11.111 
0.0953562 0.095259 0.047656 11.2909 
0.0961252 0.0960279 0.0480391 11.4737 
0.0968897 0.0967925 0.0484251 11.6594 
0.0976636 0.0975663 0.0488142 11.848 
0.0984482 0.098351 0.0492064 12.0397 
0.099288 0.0991908 0.0496016 12.2344 
0.100873 0.100776 0.0504016 12.4317 
0.101619 0.101521 0.0508065 12.4312 
0.10252 0.102422 0.0512146 12.4306 
0.103261 0.103164 0.0516261 12.4301 
0.104089 0.103991 0.052041 12.4296 
0.104926 0.104829 0.0524593 12.429 
0.105769 0.105671 0.0528811 12.4284 
0.106686 0.106589 0.0533064 12.4278 
0.107551 0.107454 0.0537354 12.4272 
0.108383 0.108286 0.0541679 12.4266 
0.10923 0.109132 0.0546042 12.4261 
0.110176 0.110079 0.0550442 12.4254 
0.111025 0.110928 0.055488 12.4248 
0.111875 0.111777 0.0559357 12.4243 
0.112853 0.112756 0.0563874 12.4236 
0.113707 0.11361 0.056843 12.4231 
0.11466 0.114563 0.0573026 12.4224 
0.115615 0.115517 0.0577663 12.4217 
0.116498 0.116401 0.0582343 12.4212 
0.117457 0.11736 0.0587064 12.4205 
0.118444 0.118346 0.0591829 12.4198 
0.119411 0.119314 0.0596637 12.4192 
0.120379 0.120282 0.0601489 12.4185 
0.121373 0.121276 0.0606387 12.4178 
0.122349 0.122251 0.061133 12.4172 
0.123344 0.123246 0.061632 12.4165 
0.124335 0.124237 0.0621357 12.4159 
0.125332 0.125234 0.0626442 12.4152 
0.126411 0.126314 0.0631575 12.4144 
0.127433 0.127335 0.0636759 12.4138 
0.128425 0.128328 0.0641992 12.4131 
0.129539 0.129442 0.0647277 12.4123 
0.130538 0.130441 0.0652613 12.4117 
0.131663 0.131566 0.0658003 12.4109 
0.132775 0.132677 0.0663446 12.4101 
0.133807 0.133709 0.0668944 12.4095 
0.134923 0.134826 0.0674497 12.4087 
0.136063 0.135966 0.0680107 12.408 
