# Writing results to file
# X domain: [0.685398,0.885398]
# Y domain: [0.9,1.1]
# Grid size (X x Y): 50 x 200
# Roots found: 398
# Compute time: 6976 ms
# Data Column layout: {r_0,z_0,r_bl,z_bl,r_br,z_br}
0.801821 1.013 0.805398 1.013 0.689398 1.013 
0.801821 1.013 0.689398 1.013 0.805398 1.013 
0.801838 1.014 0.805398 1.014 0.689398 1.014 
0.801838 1.014 0.689398 1.014 0.805398 1.014 
0.801856 1.015 0.805398 1.015 0.689398 1.015 
0.801856 1.015 0.689398 1.015 0.805398 1.015 
0.801873 1.016 0.805398 1.016 0.689398 1.016 
0.801873 1.016 0.689398 1.016 0.805398 1.016 
0.801891 1.017 0.805398 1.017 0.689398 1.017 
0.801891 1.017 0.689398 1.017 0.805398 1.017 
0.801908 1.018 0.805398 1.018 0.689398 1.018 
0.801908 1.018 0.689398 1.018 0.805398 1.018 
0.801926 1.019 0.805398 1.019 0.689398 1.019 
0.801926 1.019 0.689398 1.019 0.805398 1.019 
0.801943 1.02 0.805398 1.02 0.689398 1.02 
0.801943 1.02 0.689398 1.02 0.805398 1.02 
0.801961 1.021 0.805398 1.021 0.689398 1.021 
0.801961 1.021 0.689398 1.021 0.805398 1.021 
0.801978 1.022 0.805398 1.022 0.689398 1.022 
0.801978 1.022 0.689398 1.022 0.805398 1.022 
0.801996 1.023 0.805398 1.023 0.689398 1.023 
0.801996 1.023 0.689398 1.023 0.805398 1.023 
0.802013 1.024 0.805398 1.024 0.689398 1.024 
0.802013 1.024 0.689398 1.024 0.805398 1.024 
0.802031 1.025 0.805398 1.025 0.689398 1.025 
0.802031 1.025 0.689398 1.025 0.805398 1.025 
0.802048 1.026 0.805398 1.026 0.689398 1.026 
0.802048 1.026 0.689398 1.026 0.805398 1.026 
0.802066 1.027 0.805398 1.027 0.689398 1.027 
0.802066 1.027 0.689398 1.027 0.805398 1.027 
0.802083 1.028 0.805398 1.028 0.689398 1.028 
0.802083 1.028 0.689398 1.028 0.805398 1.028 
0.802101 1.029 0.805398 1.029 0.689398 1.029 
0.802101 1.029 0.689398 1.029 0.805398 1.029 
0.802118 1.03 0.805398 1.03 0.689398 1.03 
0.802118 1.03 0.689398 1.03 0.805398 1.03 
0.802136 1.031 0.805398 1.031 0.689398 1.031 
0.802136 1.031 0.689398 1.031 0.805398 1.031 
0.802153 1.032 0.805398 1.032 0.689398 1.032 
0.802153 1.032 0.689398 1.032 0.805398 1.032 
0.80217 1.033 0.805398 1.033 0.689398 1.033 
0.80217 1.033 0.689398 1.033 0.805398 1.033 
0.802188 1.034 0.805398 1.034 0.689398 1.034 
0.802188 1.034 0.689398 1.034 0.805398 1.034 
0.802205 1.035 0.805398 1.035 0.689398 1.035 
0.802205 1.035 0.689398 1.035 0.805398 1.035 
0.802223 1.036 0.805398 1.036 0.689398 1.036 
0.802223 1.036 0.689398 1.036 0.805398 1.036 
0.80224 1.037 0.805398 1.037 0.689398 1.037 
0.80224 1.037 0.689398 1.037 0.805398 1.037 
0.802257 1.038 0.805398 1.038 0.689398 1.038 
0.802257 1.038 0.689398 1.038 0.805398 1.038 
0.802275 1.039 0.805398 1.039 0.689398 1.039 
0.802275 1.039 0.689398 1.039 0.805398 1.039 
0.802292 1.04 0.805398 1.04 0.689398 1.04 
0.802292 1.04 0.689398 1.04 0.805398 1.04 
0.802309 1.041 0.805398 1.041 0.689398 1.041 
0.802309 1.041 0.689398 1.041 0.805398 1.041 
0.802327 1.042 0.805398 1.042 0.689398 1.042 
0.802327 1.042 0.689398 1.042 0.805398 1.042 
0.802344 1.043 0.805398 1.043 0.689398 1.043 
0.802344 1.043 0.689398 1.043 0.805398 1.043 
0.802361 1.044 0.805398 1.044 0.689398 1.044 
0.802361 1.044 0.689398 1.044 0.805398 1.044 
0.802379 1.045 0.805398 1.045 0.689398 1.045 
0.802379 1.045 0.689398 1.045 0.805398 1.045 
0.802396 1.046 0.805398 1.046 0.689398 1.046 
0.802396 1.046 0.689398 1.046 0.805398 1.046 
0.802413 1.047 0.805398 1.047 0.689398 1.047 
0.802413 1.047 0.689398 1.047 0.805398 1.047 
0.802431 1.048 0.805398 1.048 0.689398 1.048 
0.802431 1.048 0.689398 1.048 0.805398 1.048 
0.802448 1.049 0.805398 1.049 0.689398 1.049 
0.802448 1.049 0.689398 1.049 0.805398 1.049 
0.802465 1.05 0.805398 1.05 0.689398 1.05 
0.802465 1.05 0.689398 1.05 0.805398 1.05 
0.802482 1.051 0.805398 1.051 0.689398 1.051 
0.802482 1.051 0.689398 1.051 0.805398 1.051 
0.8025 1.052 0.805398 1.052 0.689398 1.052 
0.8025 1.052 0.689398 1.052 0.805398 1.052 
0.802517 1.053 0.805398 1.053 0.689398 1.053 
0.802517 1.053 0.689398 1.053 0.805398 1.053 
0.802534 1.054 0.805398 1.054 0.689398 1.054 
0.802534 1.054 0.689398 1.054 0.805398 1.054 
0.802552 1.055 0.805398 1.055 0.689398 1.055 
0.802552 1.055 0.689398 1.055 0.805398 1.055 
0.802569 1.056 0.805398 1.056 0.689398 1.056 
0.802569 1.056 0.689398 1.056 0.805398 1.056 
0.802586 1.057 0.805398 1.057 0.689398 1.057 
0.802586 1.057 0.689398 1.057 0.805398 1.057 
0.802603 1.058 0.805398 1.058 0.689398 1.058 
0.802603 1.058 0.689398 1.058 0.805398 1.058 
0.802621 1.059 0.805398 1.059 0.689398 1.059 
0.802621 1.059 0.689398 1.059 0.805398 1.059 
0.802638 1.06 0.805398 1.06 0.689398 1.06 
0.802638 1.06 0.689398 1.06 0.805398 1.06 
0.802655 1.061 0.805398 1.061 0.689398 1.061 
0.802655 1.061 0.689398 1.061 0.805398 1.061 
0.802673 1.062 0.805398 1.062 0.689398 1.062 
0.802673 1.062 0.689398 1.062 0.805398 1.062 
0.80269 1.063 0.805398 1.063 0.689398 1.063 
0.80269 1.063 0.689398 1.063 0.805398 1.063 
0.802707 1.064 0.805398 1.064 0.689398 1.064 
0.802707 1.064 0.689398 1.064 0.805398 1.064 
0.802724 1.065 0.805398 1.065 0.689398 1.065 
0.802724 1.065 0.689398 1.065 0.805398 1.065 
0.802742 1.066 0.805398 1.066 0.689398 1.066 
0.802742 1.066 0.689398 1.066 0.805398 1.066 
0.802759 1.067 0.805398 1.067 0.689398 1.067 
0.802759 1.067 0.689398 1.067 0.805398 1.067 
0.802776 1.068 0.805398 1.068 0.689398 1.068 
0.802776 1.068 0.689398 1.068 0.805398 1.068 
0.802793 1.069 0.805398 1.069 0.689398 1.069 
0.802793 1.069 0.689398 1.069 0.805398 1.069 
0.80281 1.07 0.805398 1.07 0.689398 1.07 
0.80281 1.07 0.689398 1.07 0.805398 1.07 
0.802828 1.071 0.805398 1.071 0.689398 1.071 
0.802828 1.071 0.689398 1.071 0.805398 1.071 
0.802845 1.072 0.805398 1.072 0.689398 1.072 
0.802845 1.072 0.689398 1.072 0.805398 1.072 
0.802862 1.073 0.805398 1.073 0.689398 1.073 
0.802862 1.073 0.689398 1.073 0.805398 1.073 
0.802879 1.074 0.805398 1.074 0.689398 1.074 
0.802879 1.074 0.689398 1.074 0.805398 1.074 
0.802897 1.075 0.805398 1.075 0.689398 1.075 
0.802897 1.075 0.689398 1.075 0.805398 1.075 
0.802914 1.076 0.805398 1.076 0.689398 1.076 
0.802914 1.076 0.689398 1.076 0.805398 1.076 
0.802931 1.077 0.805398 1.077 0.689398 1.077 
0.802931 1.077 0.689398 1.077 0.805398 1.077 
0.802948 1.078 0.805398 1.078 0.689398 1.078 
0.802948 1.078 0.689398 1.078 0.805398 1.078 
0.802966 1.079 0.805398 1.079 0.689398 1.079 
0.802966 1.079 0.689398 1.079 0.805398 1.079 
0.802983 1.08 0.805398 1.08 0.689398 1.08 
0.802983 1.08 0.689398 1.08 0.805398 1.08 
0.803 1.081 0.805398 1.081 0.689398 1.081 
0.803 1.081 0.689398 1.081 0.805398 1.081 
0.803017 1.082 0.805398 1.082 0.689398 1.082 
0.803017 1.082 0.689398 1.082 0.805398 1.082 
0.803035 1.083 0.805398 1.083 0.689398 1.083 
0.803035 1.083 0.689398 1.083 0.805398 1.083 
0.803052 1.084 0.805398 1.084 0.689398 1.084 
0.803052 1.084 0.689398 1.084 0.805398 1.084 
0.803069 1.085 0.805398 1.085 0.689398 1.085 
0.803069 1.085 0.689398 1.085 0.805398 1.085 
0.803086 1.086 0.805398 1.086 0.689398 1.086 
0.803086 1.086 0.689398 1.086 0.805398 1.086 
0.803103 1.087 0.805398 1.087 0.689398 1.087 
0.803103 1.087 0.689398 1.087 0.805398 1.087 
0.803121 1.088 0.805398 1.088 0.689398 1.088 
0.803121 1.088 0.689398 1.088 0.805398 1.088 
0.803138 1.089 0.805398 1.089 0.689398 1.089 
0.803138 1.089 0.689398 1.089 0.805398 1.089 
0.803155 1.09 0.805398 1.09 0.689398 1.09 
0.803155 1.09 0.689398 1.09 0.805398 1.09 
0.803172 1.091 0.805398 1.091 0.689398 1.091 
0.803172 1.091 0.689398 1.091 0.805398 1.091 
0.80319 1.092 0.805398 1.092 0.689398 1.092 
0.80319 1.092 0.689398 1.092 0.805398 1.092 
0.803207 1.093 0.805398 1.093 0.689398 1.093 
0.803207 1.093 0.689398 1.093 0.805398 1.093 
0.803224 1.094 0.805398 1.094 0.689398 1.094 
0.803224 1.094 0.689398 1.094 0.805398 1.094 
0.803241 1.095 0.805398 1.095 0.689398 1.095 
0.803241 1.095 0.689398 1.095 0.805398 1.095 
0.803259 1.096 0.805398 1.096 0.689398 1.096 
0.803259 1.096 0.689398 1.096 0.805398 1.096 
0.803276 1.097 0.805398 1.097 0.689398 1.097 
0.803276 1.097 0.689398 1.097 0.805398 1.097 
0.803293 1.098 0.805398 1.098 0.689398 1.098 
0.803293 1.098 0.689398 1.098 0.805398 1.098 
0.80331 1.099 0.805398 1.099 0.689398 1.099 
0.80331 1.099 0.689398 1.099 0.805398 1.099 
